opportunity_id,title,category,source,url,reward_amount,reward_currency,deadline,requirements,capital_required,difficulty,estimated_hours,risk_level,success_probability,verification_score,recommended_action,recommendation_reason,verification_status,human_approval_required,country_restrictions,kyc_required,payment_method,link_active,explicit_reward,verified_at
1143,Senior Analyst Project Support,paid_development,Remote OK,https://remoteOK.com/remote-jobs/remote-senior-analyst-project-support-cint-1134818,,,,,0,média,30.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,,1,0,2026-08-27T19:42:07.970076+00:00
1144,Data Entry Clerk Data Entry Specialist,paid_development,Remote OK,https://remoteOK.com/remote-jobs/remote-data-entry-clerk-data-entry-specialist-burjline-builders-1134805,,,,High school diploma or equivalent 1-2 years of experience in data entry or a related field Proficient in Microsoft Office and data entry software Excellent typing and data entry skills Strong attention to detail and accuracy Ability to work independently and meet deadlines Excellent communication an,0,média,30.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,,1,0,2026-08-27T19:42:08.298384+00:00
1166,Panel Detachment Feature Request,open_source_bounty,GitHub Paid Issues,https://github.com/kirodotdev/Kiro/issues/721,,,,signed in to change notification settings Fork 310 Star 4,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-08-27T19:42:10.279911+00:00
1194,pandera[polars] 0.32.1 fails to import using `polars=0.20`,open_source_bounty,GitHub Paid Issues,https://github.com/unionai-oss/pandera/issues/2407,,,,signed in to change notification settings Fork 434 Star 4,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,open to submit a PR fixing this bug,0,GitHub Sponsors,1,0,2026-08-27T19:42:11.416858+00:00
1251,@⁠kleros/scout-site-1.3.9.tgz: 101 vulnerabilities (highest severity is: 9.8),open_source_bounty,GitHub Paid Issues,https://github.com/kleros/scout-snap/issues/101,,,,signed in to change notification settings Fork 4 Star 0 Code Issues 4 Pull requests 6 Actions Projects Security and quality 0 Insights Additional navigation options Code Issues Pull requests Actions Projects Security and quality Insights @⁠kleros/scout-site-1,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-08-27T19:42:12.662016+00:00
1254,creator-panel-3.25.0.tgz: 65 vulnerabilities (highest severity is: 9.8),open_source_bounty,GitHub Paid Issues,https://github.com/mrtousif/youtube-clone/issues/141,,,,signed in to change notification settings Fork 1 Star 11 Code Issues 8 Pull requests 24 Actions Projects Security and quality 0 Insights Additional navigation options Code Issues Pull requests Actions Projects Security and quality Insights creator-panel-3,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-08-27T19:42:13.886104+00:00
1264,mlflow-3.6.0-py3-none-any.whl: 49 vulnerabilities (highest severity is: 10.0),open_source_bounty,GitHub Paid Issues,https://github.com/snowdensb/litellm/issues/49,,,,signed in to change notification settings Fork 1 Star 0 Code Issues 56 Pull requests 38 Actions Projects Security and quality 0 Insights Additional navigation options Code Issues Pull requests Actions Projects Security and quality Insights mlflow-3,0,média,30.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-08-27T19:42:14.759672+00:00
1268,litellm-1.49.0-py3-none-any.whl: 23 vulnerabilities (highest severity is: 10.0),open_source_bounty,GitHub Paid Issues,https://github.com/AReid987/stellarAgent/issues/150,,,,signed in to change notification settings Fork 0 Star 0 Code Issues 37 Pull requests 62 Actions Projects Security and quality 0 Insights Additional navigation options Code Issues Pull requests Actions Projects Security and quality Insights litellm-1,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-08-27T19:42:15.843680+00:00
1276,core-2.3.1.tgz: 115 vulnerabilities (highest severity is: 9.8),open_source_bounty,GitHub Paid Issues,https://github.com/ScalaConsultants/mesmer/issues/592,,,,signed in to change notification settings Fork 11 Star 72 Code Issues 37 Pull requests 27 Discussions Actions Projects Security and quality 0 Insights Additional navigation options Code Issues Pull requests Discussions Actions Projects Security and quality Insights core-2,0,média,30.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-08-27T19:42:17.247717+00:00
1014,Internship Product Management Energy Products & Tariffs (m/f/d),paid_development,Arbeitnow,https://www.arbeitnow.com/jobs/companies/1komma50/internship-product-management-energy-products-tariffs-berlin-332985,,,,into concrete product decisions,0,média,30.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,1,,0,,1,0,2026-08-27T19:42:18.028480+00:00
1015,(Senior) Product Manager - Procurement & Portfolio Management (m/f/d),paid_development,Arbeitnow,https://www.arbeitnow.com/jobs/companies/1komma50/senior-product-manager-procurement-portfolio-management-berlin-393507,,,,for each model,0,alta,80.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,1,,0,,1,0,2026-08-27T19:42:18.779513+00:00
1047,Application Support Engineer (f/m/d),paid_development,Arbeitnow,https://www.arbeitnow.com/jobs/companies/oncare-gmbh/application-support-engineer-munich-54961,,,,in a healthcare environment,0,alta,80.0,alto,0.02,0.0,Rejeitar ou revisar manualmente o endereço.,O link não respondeu como uma oportunidade ativa.,rejected,1,,0,,0,0,2026-08-27T19:42:19.642502+00:00
1056,"Staff Software Engineer - AI Data Platform & Snowflake (d/f/m, Berlin)",paid_development,Arbeitnow,https://www.arbeitnow.com/jobs/companies/monda-labs/staff-software-engineer-ai-data-platform-snowflake-berlin-75874,,,,"Data Warehousing : In-depth experience with Snowflake (*required) and similar platforms like Databricks, BigQuery, Redshift, Azure Synapse, or ClickHouse Data Pipeline Orchestration : Hands-on experience with Prefect (preferred) or similar tools like Airflow, Dagster, Flyte, Mage, or Metaflow Data I",0,média,30.0,alto,0.02,0.0,Rejeitar ou revisar manualmente o endereço.,O link não respondeu como uma oportunidade ativa.,rejected,0,,0,,0,0,2026-08-27T19:42:20.397015+00:00
1072,(Senior) IT Operations Engineer (gn),paid_development,Arbeitnow,https://www.arbeitnow.com/jobs/companies/bikeleasing-service-gmbh-co-kg/senior-it-operations-engineer-gn-berlin-34428,,,,,0,média,30.0,alto,0.02,0.0,Rejeitar ou revisar manualmente o endereço.,O link não respondeu como uma oportunidade ativa.,rejected,0,,0,,0,0,2026-08-27T19:42:21.164652+00:00
1075,Lead IT Operations Engineer (gn),paid_development,Arbeitnow,https://www.arbeitnow.com/jobs/companies/bikeleasing-service-gmbh-co-kg/lead-it-operations-engineer-gn-uslar-379734,,,,,0,média,30.0,alto,0.02,0.0,Rejeitar ou revisar manualmente o endereço.,O link não respondeu como uma oportunidade ativa.,rejected,0,,0,,0,0,2026-08-27T19:42:22.065734+00:00
1076,Senior Machine Learning Engineer (m/f/*),paid_development,Arbeitnow,https://www.arbeitnow.com/jobs/companies/peregrine-technologies-gmbh/senior-machine-learning-engineer-m-f-berlin-422797,,,,"Your Profile Core Competencies: Computer Vision & Edge AI Edge AI & On-Device Inference: Expertise in porting, deploying, and optimizing complex deep learning models for local, resource-constrained hardware without cloud dependencies",0,alta,80.0,alto,0.02,0.0,Rejeitar ou revisar manualmente o endereço.,O link não respondeu como uma oportunidade ativa.,rejected,0,,0,,0,0,2026-08-27T19:42:22.851048+00:00
1081,(Lead/Senior) Technical Product Manager - Platform Engineering (m/f/d),paid_development,Arbeitnow,https://www.arbeitnow.com/jobs/companies/1komma50/lead-senior-technical-product-manager-platform-engineering-berlin-394233,,,,,0,média,30.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,1,,0,,1,0,2026-08-27T19:42:23.345071+00:00
1083,Software Engineer (f/m/x) - TypeScript (NestJS or React),paid_development,Arbeitnow,https://www.arbeitnow.com/jobs/companies/onetutor/software-engineer-typescript-nestjs-or-react-munich-443607,,,,"You have solid experience in at least one of the following — you don't need both: NestJS + TypeScript React + TypeScript Beyond the technical foundation, what matters most is your curiosity, your communication, and your desire to grow",0,alta,80.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,1,,0,,1,0,2026-08-27T19:42:23.847393+00:00
1087,Internship Global Product Management (m/f/d),paid_development,Arbeitnow,https://www.arbeitnow.com/jobs/companies/1komma50/internship-global-product-management-berlin-370700,,,,,0,média,30.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,1,open to receiving applications from candidates with different backgrounds who believe that they can apply their skill set to our mission,0,,1,0,2026-08-27T19:42:24.406077+00:00
1089,Internship Product Portfolio Management (m/f/d),paid_development,Arbeitnow,https://www.arbeitnow.com/jobs/companies/1komma50/internship-product-portfolio-management-berlin-457290,,,,,0,média,30.0,alto,0.02,0.0,Rejeitar ou revisar manualmente o endereço.,O link não respondeu como uma oportunidade ativa.,rejected,0,open to receiving applications from candidates with different backgrounds who believe that they can apply their skill set to our mission,0,,0,0,2026-08-27T19:42:25.357100+00:00
1090,Working Student Product Designer (m/w/d),paid_development,Arbeitnow,https://www.arbeitnow.com/jobs/companies/1komma50/working-student-product-designer-berlin-486801,,,,,0,média,30.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,1,,0,,1,0,2026-08-27T19:42:26.076585+00:00
1091,Quantitative Analyst & Financial Modeller (x/w/m),paid_development,Arbeitnow,https://www.arbeitnow.com/jobs/companies/hypofriend-gmbh/quantitative-analyst-financial-modeller-berlin-46771,,,,"What you should bring A degree in either finance, economics, econometrics, or computer science Thorough knowledge of Excel & financial modelling Drive to get results in an innovative environment Being flexible, organized and a self-starter Affinity with programming languages (e",0,alta,80.0,alto,0.02,0.0,Rejeitar ou revisar manualmente o endereço.,O link não respondeu como uma oportunidade ativa.,rejected,0,,0,,0,0,2026-08-27T19:42:26.940395+00:00
1135,Junior Contact Center Agent,paid_development,Remote OK,https://remoteOK.com/remote-jobs/remote-junior-contact-center-agent-volkswagen-group-1134886,,,,,0,média,30.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,,1,0,2026-08-27T19:42:27.270131+00:00
1136,Proposal & Business Development Specialist,paid_development,Remote OK,https://remoteOK.com/remote-jobs/remote-proposal-amp-business-development-specialist-pubgenius-inc-1134924,,,,"Background in proposal writing, sales, marketing, or business development Strong English writing skills (minimum B2 to C1 level) Experience with client acquisition, outreach, and drafting leads Analytical mindset with experience in data collection, analysis, and strategy Familiarity with tools such",0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,,1,0,2026-08-27T19:42:27.606962+00:00
1139,Customer Success Manager Brazil,paid_development,Remote OK,https://remoteOK.com/remote-jobs/remote-customer-success-manager-brazil-group-ib-1134910,,,,,0,média,30.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,open to professionals with 3 to 5 years of experience,0,,1,0,2026-08-27T19:42:27.941407+00:00
1145,Online Tutoring Jobs Teaching Vacancy,paid_development,Remote OK,https://remoteOK.com/remote-jobs/remote-online-tutoring-jobs-teaching-vacancy-gce-academy-1134814,,,,,0,média,30.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,,1,0,2026-08-27T19:42:28.271258+00:00
1153,LÃ­der TÃ©cnico de Dados I Remoto,paid_development,Remote OK,https://remoteOK.com/remote-jobs/remote-lider-tecnico-de-dados-i-remoto-bling-1134907,,,,,0,média,30.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,,1,0,2026-08-27T19:42:28.602947+00:00
1154,Pool Technician,paid_development,Remote OK,https://remoteOK.com/remote-jobs/remote-pool-technician-four-seasons-1134787,,,,able to take directions and follow through on assignments,0,média,30.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,,1,0,2026-08-27T19:42:28.933474+00:00
1159,Business Intelligence Developer,paid_development,Remote OK,https://remoteOK.com/remote-jobs/remote-business-intelligence-developer-base-com-1134926,,,,"3+ years of experience in Business Intelligence Understanding of data warehousing architecture, data modeling concepts, and ETL/ELT best practices Advanced proficiency in SQL for complex querying, performance tuning, and data manipulation Expertise with business intelligence/data visualization tools",0,média,30.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,,1,0,2026-08-27T19:42:29.276231+00:00
1165,Dependency Dashboard,open_source_bounty,GitHub Paid Issues,https://github.com/yusuke0610/devforge/issues/339,,,,signed in to change notification settings Fork 0 Star 0 Code Issues 12 Pull requests 8 Actions Projects Security and quality 0 Insights Additional navigation options Code Issues Pull requests Actions Projects Security and quality Insights Dependency Dashboard #339 New issue Copy link New issue Copy,0,média,30.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,"Stripe, GitHub Sponsors",1,0,2026-08-27T19:42:30.080247+00:00
1167,Dependency Dashboard,open_source_bounty,GitHub Paid Issues,https://github.com/gjohansson-ST/pytrafikverket/issues/69,,,,signed in to change notification settings Fork 7 Star 26 Code Issues 1 Pull requests 0 Actions Projects Security and quality 0 Insights Additional navigation options Code Issues Pull requests Actions Projects Security and quality Insights Dependency Dashboard #69 New issue Copy link New issue Copy l,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-08-27T19:42:30.811028+00:00
1168,Dependency Dashboard,open_source_bounty,GitHub Paid Issues,https://github.com/arillso/ansible.agent/issues/18,,,,| `molecule-qemu` | `2024-10-28` | ## Awaiting Schedule The following updates are awaiting their schedule,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-08-27T19:42:31.447450+00:00
1169,"HTTP MCP tools not loaded in cron sessions (command-based work, HTTP-based don't)",open_source_bounty,GitHub Paid Issues,https://github.com/NousResearch/hermes-agent/issues/65889,,,,signed in to change notification settings Fork 48,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-08-27T19:42:32.389162+00:00
1170,🤝 Multi-agent CI runner / API-routing coordination,open_source_bounty,GitHub Paid Issues,https://github.com/danielraffel/pulp/issues/4126,,,,signed in to change notification settings Fork 1 Star 14 Code Issues 536 Pull requests 2 Actions Projects Security and quality 0 Insights Additional navigation options Code Issues Pull requests Actions Projects Security and quality Insights 🤝 Multi-agent CI runner / API-routing coordination #4126 Ne,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-08-27T19:42:33.687439+00:00
1172,Testing issue: hdf5 run test unable to find C++ compiler,open_source_bounty,GitHub Paid Issues,https://github.com/spack/spack-packages/issues/5616,,,,signed in to change notification settings Fork 734 Star 142 Code Issues 96 Pull requests 269 Actions Projects Security and quality 0 Insights Additional navigation options Code Issues Pull requests Actions Projects Security and quality Insights Testing issue: hdf5 run test unable to find C++ compile,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-08-27T19:42:34.381041+00:00
1175,"[DJANGO-001, DJANGO-002, DJANGO-003, DJANGO-009] Preserve descending inherited primary-key ordering",open_source_bounty,GitHub Paid Issues,https://github.com/fedevela/django/issues/404,,,,"IDs: DJANGO-001, DJANGO-002, DJANGO-003, DJANGO-009 ## Canonical Requirements * `GUID: DJANGO-001` `[RED]` A child model inheriting a parent whose `Meta",0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-08-27T19:42:35.115691+00:00
1176,Renovate Dashboard 🤖,open_source_bounty,GitHub Paid Issues,https://github.com/tosih/home-ops/issues/121,,,,signed in to change notification settings Fork 0 Star 0 Code Issues 1 Pull requests 0 Actions Projects Security and quality 0 Insights Additional navigation options Code Issues Pull requests Actions Projects Security and quality Insights Renovate Dashboard 🤖 #121 New issue Copy link New issue Copy l,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-08-27T19:42:35.819637+00:00
1178,Dependency Dashboard,open_source_bounty,GitHub Paid Issues,https://github.com/suitenumerique/accounts/issues/10,,,,signed in to change notification settings Fork 0 Star 2 Code Issues 13 Pull requests 7 Actions Projects Security and quality 0 Insights Additional navigation options Code Issues Pull requests Actions Projects Security and quality Insights Dependency Dashboard #10 New issue Copy link New issue Copy l,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-08-27T19:42:36.703530+00:00
1179,[PRETEST] Track interview duration per case — not captured with synced data,open_source_bounty,GitHub Paid Issues,https://github.com/cplreyes/ASPSI-DOH-UHC-CAPI-Development/issues/840,,,,signed in to change notification settings Fork 0 Star 0 Code Issues 4 Pull requests 0 Actions Projects Security and quality 0 Insights Additional navigation options Code Issues Pull requests Actions Projects Security and quality Insights [PRETEST] Track interview duration per case — not captured wit,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-08-27T19:42:37.468225+00:00
1180,Dependency Dashboard,open_source_bounty,GitHub Paid Issues,https://github.com/xlionjuan/searxng-mcp-go/issues/3,,,,signed in to change notification settings Fork 3 Star 0 Code Issues 1 Pull requests 5 Actions Projects Security and quality 0 Insights Additional navigation options Code Issues Pull requests Actions Projects Security and quality Insights Dependency Dashboard #3 New issue Copy link New issue Copy lin,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-08-27T19:42:38.458598+00:00
1182,Dependency Dashboard,open_source_bounty,GitHub Paid Issues,https://github.com/bcrescimanno/homelab-nix/issues/6,,,,signed in to change notification settings Fork 0 Star 2 Code Issues 1 Pull requests 0 Actions Projects Security and quality 0 Insights Additional navigation options Code Issues Pull requests Actions Projects Security and quality Insights Dependency Dashboard #6 New issue Copy link New issue Copy lin,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-08-27T19:42:39.207594+00:00
1183,rofi/dmenu as command UI,open_source_bounty,GitHub Paid Issues,https://github.com/qutebrowser/qutebrowser/issues/8986,,,,signed in to change notification settings Fork 1,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-08-27T19:42:39.893316+00:00
1184,Campaign 2026: Promote contributed definitions to applications/base_classes,open_source_bounty,GitHub Paid Issues,https://github.com/nexusformat/definitions/issues/1639,,,,signed in to change notification settings Fork 69 Star 32 Code Issues 195 Pull requests 35 Actions Projects Wiki Security and quality 0 Insights Additional navigation options Code Issues Pull requests Actions Projects Wiki Security and quality Insights Campaign 2026: Promote contributed definitions,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-08-27T22:17:10.537807+00:00
1186,[aw] No-Op Runs,open_source_bounty,GitHub Paid Issues,https://github.com/github/gh-aw/issues/43499,,,,signed in to change notification settings Fork 508 Star 5k Code Issues 269 Pull requests 3 Discussions Actions Projects Wiki Security and quality 9 Insights Additional navigation options Code Issues Pull requests Discussions Actions Projects Wiki Security and quality Insights [aw] No-Op Runs #43499,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-08-27T22:17:11.661194+00:00
1188,BUG-684 P1: QE dual GPU training freezes Windows desktop because WSL cron still polls nvidia-smi,open_source_bounty,GitHub Paid Issues,https://github.com/licong01-cloud/AIstock/issues/2244,,,,signed in to change notification settings Fork 1 Star 0 Code Issues 54 Pull requests 27 Actions Projects Security and quality 0 Insights Additional navigation options Code Issues Pull requests Actions Projects Security and quality Insights BUG-684 P1: QE dual GPU training freezes Windows desktop bec,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-08-27T22:17:12.461844+00:00
1191,Dependency Dashboard,open_source_bounty,GitHub Paid Issues,https://github.com/Simplepianist/Discord_Bot/issues/9,,,,(1) requirements,0,média,30.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-08-27T22:17:13.149797+00:00
1193,Renovate Dependency Dashboard,open_source_bounty,GitHub Paid Issues,https://github.com/lyzetam/fako-cluster/issues/89,,,,signed in to change notification settings Fork 0 Star 0 Code Issues 1 Pull requests 11 Actions Projects Security and quality 0 Insights Additional navigation options Code Issues Pull requests Actions Projects Security and quality Insights Renovate Dependency Dashboard #89 New issue Copy link New iss,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-08-27T22:17:14.112705+00:00
1195,[Feature Request] Convert gem4gov-cli Python tool to Terraform,open_source_bounty,GitHub Paid Issues,https://github.com/google/stellar-engine/issues/100,,,,signed in to change notification settings Fork 17 Star 48 Code Issues 94 Pull requests 16 Discussions Actions Projects Security and quality 0 Insights Additional navigation options Code Issues Pull requests Discussions Actions Projects Security and quality Insights [Feature Request] Convert gem4gov-,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-08-27T22:17:16.532756+00:00
1197,reference_scaling_suite / reference_hyperparameter_sweep cannot lower: ctx.resolved() at fingerprint time,open_source_bounty,GitHub Paid Issues,https://github.com/marin-community/marin/issues/7264,,,,signed in to change notification settings Fork 229 Star 2,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-08-27T22:17:17.796534+00:00
1198,Dependency Dashboard,open_source_bounty,GitHub Paid Issues,https://github.com/vehkiya/homelab-k8s/issues/1017,,,,signed in to change notification settings Fork 0 Star 0 Code Issues 5 Pull requests 3 Actions Security and quality 0 Insights Additional navigation options Code Issues Pull requests Actions Security and quality Insights Dependency Dashboard #1017 New issue Copy link New issue Copy link Open Open Dep,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-08-27T22:17:18.624815+00:00
1199,Windows sandbox helper not found in Codex CLI 0.138.0; regression from 0.132.0,open_source_bounty,GitHub Paid Issues,https://github.com/openai/codex/issues/27125,,,,signed in to change notification settings Fork 18,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-08-27T22:17:19.816053+00:00
1200,Can't use,open_source_bounty,GitHub Paid Issues,https://github.com/Kovname/nano-banana-render/issues/9,,,,signed in to change notification settings Fork 7 Star 92 Code Issues 0 Pull requests 0 Actions Projects Security and quality 0 Insights Additional navigation options Code Issues Pull requests Actions Projects Security and quality Insights Can't use #9 New issue Copy link New issue Copy link Closed C,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-08-27T22:17:20.639344+00:00
1201,Sprint: TCOIN production launch readiness,open_source_bounty,GitHub Paid Issues,https://github.com/GreenPill-TO/Genero/issues/78,,,,signed in to change notification settings Fork 0 Star 0 Code Issues 22 Pull requests 1 Actions Projects Security and quality 0 Insights Additional navigation options Code Issues Pull requests Actions Projects Security and quality Insights Sprint: TCOIN production launch readiness #78 New issue Copy,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,1,,0,GitHub Sponsors,1,0,2026-08-27T22:17:21.550148+00:00
1202,Renovate Dashboard 🤖,open_source_bounty,GitHub Paid Issues,https://github.com/GeckoSplinter/home-ops/issues/1,,,,(1) requirements,0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-08-27T22:17:22.336748+00:00
1205,"CI: pin mypy, align ruff with the integration, and add a coverage floor + Codecov",open_source_bounty,GitHub Paid Issues,https://github.com/KRoperUK/pysolarcloud/issues/38,,,,"signed in to change notification settings Fork 1 Star 0 Code Issues 1 Pull requests 2 Actions Projects Security and quality 0 Insights Additional navigation options Code Issues Pull requests Actions Projects Security and quality Insights CI: pin mypy, align ruff with the integration, and add a cover",0,baixa,8.0,médio,0.02,0.0,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,0,2026-08-27T22:17:23.108055+00:00
